bar_ix,session,open,high,low,close
8,753,0.9943,0.9946,0.9886,0.989
9,753,0.9891,0.9895,0.9842,0.985
10,753,0.9855,0.9855,0.9779,0.9793
11,753,0.9791,0.9799,0.9767,0.9771
12,753,0.9774,0.9863,0.9774,0.9843
13,753,0.9848,0.987,0.9824,0.9843
14,753,0.9841,0.9844,0.9818,0.9826
15,753,0.9823,0.986,0.9811,0.9844
16,753,0.9847,0.9859,0.981,0.9837
17,753,0.9835,0.9856,0.9796,0.9823
18,753,0.9823,0.9829,0.9779,0.9786
19,753,0.979,0.979,0.9745,0.9746
20,753,0.9748,0.977,0.9723,0.9725
21,753,0.9728,0.9743,0.9707,0.972
22,753,0.9722,0.9744,0.9695,0.9714
23,753,0.9714,0.9775,0.9691,0.9761
24,753,0.976,0.9815,0.9735,0.9807
25,753,0.981,0.9832,0.9789,0.9824
26,753,0.9819,0.9844,0.9792,0.9792
27,753,0.9797,0.9825,0.9796,0.9822
28,753,0.9822,0.9823,0.9795,0.9802
29,753,0.9802,0.9811,0.9765,0.978
30,753,0.9785,0.9821,0.9785,0.9821
31,753,0.9814,0.9823,0.974,0.9742
32,753,0.9745,0.975,0.9704,0.9723
33,753,0.9721,0.9724,0.9665,0.9691
34,753,0.9687,0.9704,0.9639,0.9657
35,753,0.9654,0.97,0.9644,0.9683
36,753,0.968,0.9738,0.968,0.9736
37,753,0.9731,0.9733,0.9693,0.9699
38,753,0.97,0.9733,0.9697,0.9717
39,753,0.9721,0.9792,0.9705,0.9777
40,753,0.9777,0.979,0.9747,0.975
41,753,0.9743,0.9755,0.9714,0.9729
42,753,0.9733,0.9776,0.9722,0.9768
43,753,0.9764,0.9777,0.9734,0.9758
44,753,0.9755,0.9761,0.9719,0.9719
45,753,0.9722,0.9722,0.9675,0.9695
46,753,0.9691,0.9715,0.9691,0.9707
47,753,0.9712,0.9757,0.9692,0.9751
48,753,0.9748,0.9775,0.9743,0.9752
49,753,0.975,0.975,0.9709,0.9736
0,754,1.0,1.0003,0.9974,1.0
1,754,1.0003,1.006,1.0,1.0039
2,754,1.0039,1.005,0.9993,0.9998
3,754,0.9997,1.0004,0.998,0.9985
4,754,0.9989,1.0052,0.9982,1.0052
5,754,1.0048,1.0056,1.0024,1.0031
6,754,1.0025,1.005,1.0001,1.0021
7,754,1.0021,1.003,0.9994,1.001
8,754,1.0006,1.0036,0.9999,1.0036
9,754,1.0036,1.0043,0.9978,0.9992
10,754,0.9994,0.9999,0.9962,0.9963
11,754,0.996,0.9964,0.9894,0.9904
12,754,0.9903,0.9942,0.9903,0.9942
13,754,0.9939,0.9971,0.9935,0.9959
14,754,0.996,1.0004,0.996,0.9986
15,754,0.9989,1.0027,0.9975,1.0021
16,754,1.0023,1.0037,1.001,1.0032
17,754,1.0036,1.0048,1.0019,1.0029
18,754,1.0034,1.006,1.0008,1.0041
19,754,1.0042,1.0097,1.0038,1.0086
20,754,1.0089,1.0095,1.005,1.009
21,754,1.0094,1.0117,1.0082,1.0112
22,754,1.0108,1.0164,1.0095,1.0149
23,754,1.0147,1.0163,1.0099,1.011
24,754,1.0111,1.0119,1.0094,1.0111
25,754,1.0113,1.012,1.0095,1.0101
26,754,1.0107,1.0148,1.0102,1.0146
27,754,1.0151,1.0167,1.0115,1.0122
28,754,1.0117,1.0119,1.0077,1.0084
29,754,1.0088,1.0091,1.0015,1.0034
30,754,1.0031,1.0051,1.0007,1.003
31,754,1.0023,1.0042,1.0006,1.0009
32,754,1.001,1.0028,0.9983,1.0016
33,754,1.0013,1.005,0.9994,1.0042
34,754,1.0044,1.0062,1.0005,1.0062
35,754,1.0062,1.0131,1.0052,1.0131
36,754,1.0126,1.0142,1.0107,1.0128
37,754,1.0138,1.0138,1.0078,1.0086
38,754,1.0085,1.0113,1.0053,1.0109
39,754,1.0115,1.0119,1.0062,1.0066
40,754,1.0066,1.0086,1.0051,1.0051
41,754,1.0053,1.012,1.0051,1.0114
42,754,1.011,1.0113,1.0077,1.0082
43,754,1.0083,1.0091,1.007,1.0072
44,754,1.007,1.0081,1.0028,1.0028
45,754,1.0034,1.0047,1.0007,1.0015
46,754,1.0013,1.0037,1.0003,1.0037
47,754,1.0036,1.0076,1.0022,1.0061
48,754,1.0062,1.0073,0.9987,0.9997
49,754,0.9993,1.0065,0.9977,1.0065
0,755,1.0,1.0027,0.9978,1.0027
1,755,1.0026,1.0047,0.9991,1.0007
2,755,1.0004,1.0064,1.0004,1.005
3,755,1.0049,1.0053,0.9995,1.0013
4,755,1.0016,1.0033,0.9991,0.9995
5,755,0.9997,1.0005,0.9971,1.0002
6,755,1.0011,1.0024,0.9942,0.9947
7,755,0.9947,0.9963,0.9922,0.9963
8,755,0.996,0.9965,0.9919,0.9934
9,755,0.9937,0.9954,0.9904,0.991
10,755,0.9903,0.9925,0.9891,0.9914
11,755,0.9921,0.9943,0.9909,0.9932
12,755,0.9922,0.9974,0.9904,0.9963
13,755,0.9965,0.9997,0.9964,0.9967
14,755,0.9961,0.9964,0.9918,0.9955
15,755,0.9958,1.0026,0.995,1.0007
16,755,1.0005,1.0015,0.9954,0.9954
17,755,0.9952,0.9968,0.9936,0.9956
18,755,0.9958,0.9979,0.9945,0.996
19,755,0.9962,0.9979,0.9947,0.9958
20,755,0.9958,0.9991,0.9952,0.9969
21,755,0.9967,1.0004,0.9948,1.0004
22,755,1.0001,1.0014,0.9938,0.9942
23,755,0.9939,0.9958,0.9908,0.9912
24,755,0.9913,0.9941,0.9908,0.9929
25,755,0.993,0.9957,0.9917,0.992
26,755,0.9928,0.995,0.9918,0.9947
27,755,0.9945,0.9958,0.9922,0.9929
28,755,0.9927,1.0001,0.9915,1.0001
29,755,1.0,1.0013,0.9946,0.9951
30,755,0.9945,1.0007,0.9939,1.0003
31,755,0.9999,1.0003,0.9942,0.9945
32,755,0.995,0.9976,0.9902,0.9905
33,755,0.9905,1.0001,0.9902,0.9997
34,755,0.9997,0.9998,0.9892,0.9903
35,755,0.9897,0.9904,0.9841,0.9865
36,755,0.9861,0.9898,0.9861,0.9874
37,755,0.9874,0.9896,0.9867,0.9892
38,755,0.9886,0.9894,0.9863,0.9871
39,755,0.9867,0.9875,0.9844,0.9859
40,755,0.9862,0.9865,0.9835,0.9851
41,755,0.9856,0.9874,0.983,0.9839
42,755,0.9838,0.987,0.9809,0.9857
43,755,0.9853,0.9889,0.984,0.9872
44,755,0.9875,0.9925,0.986,0.9897
45,755,0.99,0.9907,0.9856,0.9884
46,755,0.9882,0.9889,0.9836,0.9846
47,755,0.9851,0.9901,0.9846,0.9878
48,755,0.9879,0.991,0.9876,0.991
49,755,0.9915,0.9932,0.9879,0.9907
0,756,1.0,1.0007,0.9963,0.9975
1,756,0.9977,0.9998,0.9961,0.9989
2,756,0.9989,1.0003,0.9973,0.9992
3,756,0.9988,1.0013,0.9977,1.0008
4,756,1.001,1.0041,0.9991,1.0034
5,756,1.0033,1.0063,1.0017,1.0059
6,756,1.0056,1.0068,1.0032,1.006
7,756,1.0056,1.0061,1.0034,1.0056
8,756,1.0056,1.0056,1.0012,1.0021
9,756,1.0025,1.0042,1.0021,1.0038
10,756,1.0039,1.0058,1.0028,1.004
11,756,1.0039,1.005,1.0014,1.0032
12,756,1.0026,1.0033,0.9988,0.9992
13,756,0.9988,0.9993,0.9966,0.9969
14,756,0.9965,0.9979,0.9937,0.9937
15,756,0.9939,0.9957,0.9924,0.9948
16,756,0.995,0.9951,0.9907,0.9916
17,756,0.9917,0.9984,0.9917,0.9984
18,756,0.9978,0.9998,0.9965,0.9982
19,756,0.9983,1.0001,0.9962,1.0001
20,756,0.9999,1.0026,0.9984,0.9994
21,756,0.9996,0.9999,0.9976,0.9992
22,756,0.9993,1.0015,0.9989,1.0007
23,756,1.0007,1.0018,0.9991,0.9991
24,756,0.9989,1.0007,0.9962,0.9976
25,756,0.9976,0.9991,0.9962,0.9987
26,756,0.9988,1.0029,0.9988,1.002
27,756,1.002,1.002,0.9995,1.0006
28,756,1.0003,1.0011,0.998,0.9988
29,756,0.9992,1.0016,0.9991,1.0006
30,756,1.0006,1.003,0.9984,1.0021
31,756,1.0024,1.0048,1.0024,1.0046
32,756,1.0047,1.005,0.9997,1.0023
33,756,1.0023,1.0046,1.0015,1.0045
34,756,1.0045,1.0094,1.0025,1.0087
35,756,1.0087,1.009,1.0071,1.0085
36,756,1.0091,1.0102,1.0058,1.008
37,756,1.0075,1.0076,1.0047,1.0058
38,756,1.0062,1.009,1.0055,1.0087
39,756,1.0087,1.011,1.0081,1.0102
40,756,1.0102,1.0136,1.0102,1.0116
41,756,1.0117,1.016,1.0117,1.0146
42,756,1.0147,1.0152,1.0123,1.0147
43,756,1.0148,1.0161,1.0131,1.0138
44,756,1.0136,1.0143,1.0103,1.0105
45,756,1.01,1.0101,1.0065,1.0065
46,756,1.0061,1.0103,1.0052,1.0095
47,756,1.0095,1.0101,1.0074,1.009
48,756,1.0092,1.0092,1.0042,1.0045
49,756,1.0045,1.0045,1.001,1.001
0,757,1.0,1.0015,0.9973,1.0015
1,757,1.001,1.0036,0.9987,1.0032
2,757,1.0031,1.0068,1.003,1.0062
3,757,1.0065,1.0081,1.0017,1.0044
4,757,1.0042,1.0072,1.0019,1.0054
5,757,1.0056,1.0071,1.0024,1.0046
6,757,1.0048,1.0069,1.0032,1.0061
7,757,1.0064,1.0073,1.0047,1.0063
8,757,1.0062,1.0107,1.0055,1.0082
9,757,1.0085,1.0086,0.9979,1.0007
10,757,1.0009,1.0013,0.9947,0.995
11,757,0.9947,0.9981,0.994,0.998
12,757,0.9982,1.0021,0.9971,1.0009
13,757,1.0004,1.0043,1.0004,1.0041
14,757,1.0041,1.0071,1.0033,1.0066
15,757,1.0069,1.0071,1.0047,1.0052
16,757,1.0047,1.0057,1.0021,1.0027
17,757,1.003,1.0062,1.0013,1.0013
18,757,1.0014,1.005,0.9999,1.0043
19,757,1.004,1.0067,1.0013,1.0062
20,757,1.006,1.0113,1.0033,1.0103
21,757,1.0104,1.012,1.007,1.0074
22,757,1.0069,1.012,1.0062,1.0102
23,757,1.0101,1.0132,1.0091,1.0112
24,757,1.0115,1.0177,1.011,1.0157
25,757,1.0155,1.0178,1.0142,1.0169
26,757,1.0167,1.0212,1.0167,1.0198
27,757,1.0204,1.0235,1.0195,1.0225
28,757,1.0226,1.0226,1.0164,1.0186
29,757,1.0187,1.0207,1.0179,1.0197
30,757,1.0194,1.0195,1.011,1.0121
31,757,1.0124,1.0175,1.0119,1.0127
32,757,1.0127,1.0147,1.011,1.0129
33,757,1.0135,1.0135,1.0108,1.0119
34,757,1.0118,1.0124,1.0081,1.0093
35,757,1.0098,1.0103,1.0016,1.0025
36,757,1.0025,1.0042,1.0001,1.0012
37,757,1.0015,1.0032,0.9987,0.9992
38,757,0.9991,0.9991,0.9951,0.9991
39,757,0.9991,1.0007,0.9976,0.9988
40,757,0.999,1.0006,0.9972,0.9975
41,757,0.9974,0.9978,0.9947,0.9964
42,757,0.9963,0.9997,0.9954,0.9978
43,757,0.9981,0.9994,0.9925,0.9925
44,757,0.9926,0.9951,0.9909,0.9909
45,757,0.9912,0.9919,0.9887,0.9899
46,757,0.99,0.9902,0.9857,0.9881
47,757,0.9888,0.9901,0.9837,0.9849
48,757,0.9852,0.9859,0.9821,0.9849
49,757,0.9848,0.9859,0.982,0.9836
0,758,1.0,1.0,0.9959,0.9991
1,758,0.9994,1.0,0.9968,0.9978
2,758,0.998,0.9988,0.9918,0.9918
3,758,0.9925,0.9932,0.9884,0.99
4,758,0.9904,0.9916,0.9849,0.9866
5,758,0.9867,0.9904,0.9839,0.9889
6,758,0.9896,0.9899,0.9845,0.9849
7,758,0.9852,0.9853,0.9821,0.9821
8,758,0.9828,0.9835,0.9783,0.9795
9,758,0.9793,0.9793,0.9754,0.9769
10,758,0.9769,0.9801,0.9754,0.9791
11,758,0.9791,0.9842,0.9789,0.9828
12,758,0.9827,0.988,0.9827,0.9872
13,758,0.9868,0.9906,0.9865,0.9906
14,758,0.9905,0.9954,0.9905,0.9907
15,758,0.9907,0.9918,0.9879,0.9889
16,758,0.9892,0.9892,0.987,0.988
17,758,0.9878,0.9888,0.9821,0.9821
18,758,0.9822,0.9822,0.9782,0.98
19,758,0.9797,0.9818,0.9764,0.9795
20,758,0.9791,0.9791,0.9746,0.9767
21,758,0.9768,0.9769,0.9745,0.9764
22,758,0.9762,0.9785,0.975,0.9765
23,758,0.9771,0.9774,0.9722,0.9731
24,758,0.9734,0.9736,0.9695,0.9695
25,758,0.9694,0.9716,0.968,0.9714
26,758,0.9711,0.9794,0.971,0.9786
27,758,0.9785,0.9835,0.9767,0.9808
28,758,0.9809,0.9817,0.9755,0.9755
29,758,0.9757,0.9823,0.9741,0.9816
30,758,0.9804,0.9822,0.9792,0.9796
31,758,0.9794,0.9808,0.9767,0.9771
32,758,0.9768,0.977,0.9744,0.9758
33,758,0.9755,0.9755,0.9704,0.9704
34,758,0.9701,0.9722,0.9679,0.971
35,758,0.9717,0.9772,0.9708,0.9758
36,758,0.9757,0.9776,0.9715,0.9722
37,758,0.9724,0.9746,0.9715,0.9725
38,758,0.9723,0.9735,0.9713,0.9728
39,758,0.9734,0.9766,0.9714,0.9732
40,758,0.9733,0.9733,0.9689,0.9694
41,758,0.9698,0.9704,0.9673,0.9701
42,758,0.9692,0.9692,0.9638,0.9667
43,758,0.9664,0.9729,0.9662,0.9728
44,758,0.9728,0.9746,0.9698,0.9729
45,758,0.9724,0.975,0.9706,0.9719
46,758,0.9715,0.9761,0.971,0.9757
47,758,0.9755,0.9795,0.9742,0.9782
48,758,0.9782,0.9817,0.9782,0.9811
49,758,0.9816,0.9838,0.9803,0.9803
0,759,1.0,1.0032,0.9996,1.0025
1,759,1.0028,1.005,1.0022,1.0044
2,759,1.0043,1.0062,1.0038,1.0061
3,759,1.0063,1.0063,1.0008,1.0047
4,759,1.0041,1.0077,1.0041,1.0058
5,759,1.0061,1.0074,1.0044,1.0047
6,759,1.005,1.0097,1.0047,1.0091
7,759,1.0091,1.0121,1.008,1.0095
8,759,1.009,1.0128,1.009,1.0101
9,759,1.0105,1.0119,1.0069,1.0082
10,759,1.0081,1.0082,1.0042,1.0078
11,759,1.0079,1.0091,1.0056,1.0056
12,759,1.0062,1.0066,1.0009,1.0014
13,759,1.0012,1.0065,1.0007,1.0053
14,759,1.0045,1.0068,1.0037,1.0049
15,759,1.0051,1.0059,0.9967,0.9968
16,759,0.9965,0.9972,0.9929,0.9929
17,759,0.9928,0.9953,0.9926,0.9939
18,759,0.9939,0.9987,0.9939,0.9984
19,759,0.9977,1.0,0.9952,0.9958
20,759,0.996,1.0002,0.9958,0.9997
21,759,1.0,1.005,0.9991,1.004
22,759,1.0035,1.0089,1.0021,1.0087
23,759,1.0091,1.0098,1.0044,1.0044
24,759,1.0049,1.0068,1.0032,1.0065
25,759,1.0058,1.0058,0.9994,0.9995
26,759,0.9996,0.9998,0.9961,0.9963
27,759,0.9958,0.9965,0.9934,0.9957
28,759,0.9959,0.9982,0.995,0.9964
29,759,0.9964,0.9984,0.9914,0.9932
30,759,0.9928,0.9984,0.9921,0.997
31,759,0.9967,0.9984,0.9935,0.9951
32,759,0.9953,0.997,0.9917,0.9923
33,759,0.9922,0.9994,0.9922,0.9994
34,759,0.9985,1.0002,0.996,0.997
35,759,0.997,0.9985,0.9911,0.9911
36,759,0.9908,0.9933,0.9893,0.9902
37,759,0.9904,0.9909,0.9877,0.9884
38,759,0.988,0.9903,0.9868,0.9899
39,759,0.9899,0.9906,0.9824,0.983
40,759,0.9831,0.9876,0.9824,0.9869
41,759,0.9869,0.9957,0.9865,0.9947
42,759,0.9949,0.9962,0.9929,0.9939
43,759,0.9935,0.9935,0.9904,0.9926
44,759,0.9928,0.998,0.9925,0.9974
45,759,0.997,0.9974,0.9919,0.9921
46,759,0.9925,0.9925,0.9889,0.9908
47,759,0.9906,0.9913,0.9835,0.9859
48,759,0.9859,0.9859,0.9822,0.9843
49,759,0.9843,0.9853,0.9791,0.9797
0,760,1.0,1.0026,0.999,1.0
1,760,0.9997,0.9999,0.9963,0.9985
2,760,0.9987,1.0025,0.9987,1.0025
3,760,1.0019,1.0029,0.9966,0.9968
4,760,0.9967,1.0005,0.9958,0.9978
5,760,0.9978,1.0029,0.9978,1.0012
6,760,1.0016,1.0019,0.9988,1.0016
7,760,1.002,1.0054,1.0007,1.0047
8,760,1.0045,1.0046,1.0005,1.0005
9,760,1.0007,1.0028,0.999,0.9992
10,760,0.9995,1.0016,0.9969,0.9969
11,760,0.9966,0.9968,0.9918,0.9938
12,760,0.9944,0.9975,0.992,0.9973
13,760,0.9978,0.9988,0.9931,0.9932
14,760,0.993,0.9948,0.9905,0.9928
15,760,0.9928,0.9928,0.99,0.9914
16,760,0.9918,0.9937,0.9893,0.9913
17,760,0.9911,0.9917,0.9881,0.9903
18,760,0.9904,0.9914,0.9873,0.9901
19,760,0.9901,0.992,0.9891,0.9914
20,760,0.9919,0.9925,0.9859,0.9859
21,760,0.9859,0.9883,0.9853,0.9854
22,760,0.9854,0.9854,0.9806,0.9806
23,760,0.9808,0.986,0.9807,0.9817
24,760,0.9813,0.9824,0.9791,0.9816
25,760,0.9822,0.9822,0.975,0.9772
26,760,0.9771,0.9802,0.976,0.9801
27,760,0.9805,0.9809,0.977,0.9793
28,760,0.9791,0.9813,0.9782,0.9799
29,760,0.9797,0.9813,0.9784,0.9805
30,760,0.9802,0.9829,0.9779,0.9784
31,760,0.9782,0.9798,0.9777,0.979
32,760,0.9791,0.9846,0.978,0.9845
33,760,0.9848,0.989,0.984,0.9879
34,760,0.9871,0.9897,0.9869,0.9878
35,760,0.9877,0.9907,0.9873,0.99
36,760,0.99,0.9919,0.9888,0.9898
37,760,0.9897,0.9954,0.9891,0.9927
38,760,0.9926,0.9936,0.991,0.9928
39,760,0.9926,0.9933,0.9897,0.9906
40,760,0.9905,0.9951,0.9897,0.9931
41,760,0.9931,0.9936,0.986,0.9861
42,760,0.9857,0.9866,0.9829,0.9835
43,760,0.9831,0.9859,0.9818,0.9854
44,760,0.985,0.9871,0.9829,0.9835
45,760,0.984,0.9869,0.9838,0.9859
46,760,0.986,0.9877,0.9831,0.9834
47,760,0.9837,0.9858,0.981,0.9855
48,760,0.9856,0.9872,0.9853,0.9862
49,760,0.9863,0.9901,0.9863,0.9874
0,761,1.0,1.0013,0.9987,0.9996
1,761,0.9994,1.0024,0.9979,1.0002
2,761,1.0001,1.001,0.9978,0.9993
3,761,0.9993,0.9995,0.9963,0.9984
4,761,0.998,1.004,0.9977,1.0032
5,761,1.0032,1.0032,0.9977,0.9998
6,761,1.0,1.0042,0.9988,1.0042
7,761,1.0042,1.0066,1.0024,1.0065
8,761,1.0064,1.0075,1.0025,1.0033
9,761,1.0036,1.0036,1.0002,1.0003
10,761,1.0011,1.0041,0.9991,1.0021
11,761,1.0022,1.0052,1.0017,1.0034
12,761,1.0034,1.0049,1.0012,1.0032
13,761,1.0029,1.0037,0.9994,1.001
14,761,1.001,1.0052,1.0,1.0048
15,761,1.0048,1.0073,1.0037,1.0061
16,761,1.0061,1.0107,1.0057,1.0074
17,761,1.008,1.0084,1.0055,1.0074
18,761,1.0074,1.0079,1.0036,1.0063
19,761,1.0068,1.0085,1.0041,1.0076
20,761,1.0078,1.0086,1.0032,1.0056
21,761,1.0057,1.0058,1.0011,1.0013
22,761,1.0013,1.0038,0.9994,1.0038
23,761,1.0043,1.01,1.003,1.0074
24,761,1.0075,1.0076,1.0047,1.0061
25,761,1.0059,1.0079,1.0048,1.0054
26,761,1.0057,1.008,1.0046,1.0059
27,761,1.006,1.0061,0.9997,0.9999
28,761,0.9996,1.0008,0.9963,0.9967
29,761,0.9962,0.9975,0.9935,0.997
30,761,0.9971,0.998,0.9945,0.9974
31,761,0.9971,0.9974,0.9933,0.9948
32,761,0.9949,0.9959,0.9926,0.9926
33,761,0.9927,0.9932,0.9879,0.9897
34,761,0.9895,0.9901,0.987,0.9879
35,761,0.9882,0.9882,0.9843,0.985
36,761,0.9851,0.9851,0.9781,0.9785
37,761,0.9781,0.979,0.9741,0.9763
38,761,0.9762,0.9782,0.9734,0.9753
39,761,0.975,0.975,0.9716,0.9731
40,761,0.9734,0.9736,0.9667,0.9668
41,761,0.9665,0.9709,0.9654,0.9709
42,761,0.9708,0.9726,0.9678,0.9726
43,761,0.9722,0.9731,0.9711,0.9721
44,761,0.9723,0.9749,0.9716,0.9746
45,761,0.9751,0.9789,0.9745,0.9783
46,761,0.9786,0.979,0.9741,0.9748
47,761,0.9749,0.9779,0.9727,0.9767
48,761,0.9769,0.9823,0.9769,0.9802
49,761,0.9801,0.9805,0.9773,0.9777
0,762,1.0,1.004,0.9964,1.004
1,762,1.0039,1.0046,1.0008,1.0028
2,762,1.0022,1.0087,1.0022,1.0056
3,762,1.0059,1.0087,1.0057,1.0061
4,762,1.0065,1.0065,1.0028,1.0051
5,762,1.0054,1.0104,1.0047,1.0094
6,762,1.0094,1.0154,1.0092,1.0151
7,762,1.0153,1.0161,1.0125,1.0131
8,762,1.013,1.0177,1.013,1.0164
9,762,1.0162,1.0179,1.0137,1.0155
10,762,1.0157,1.0172,1.0132,1.0172
11,762,1.0174,1.0216,1.0165,1.0209
12,762,1.0207,1.0216,1.0146,1.0148
13,762,1.0145,1.0195,1.0145,1.0184
14,762,1.0181,1.0228,1.0173,1.0174
15,762,1.017,1.02,1.0166,1.0188
16,762,1.0186,1.0202,1.0149,1.0149
17,762,1.0145,1.0148,1.0105,1.0129
18,762,1.0137,1.0153,1.0121,1.0144
19,762,1.0141,1.0165,1.0132,1.0154
20,762,1.0147,1.0147,1.0077,1.0077
21,762,1.008,1.008,1.0023,1.0027
22,762,1.0027,1.0039,0.9986,1.001
23,762,1.0013,1.0048,0.9995,1.0043
24,762,1.0043,1.005,1.0016,1.0038
25,762,1.0039,1.0039,0.9993,1.002
26,762,1.0019,1.0057,1.0007,1.0053
27,762,1.005,1.0053,1.0016,1.0016
28,762,1.0011,1.0042,0.9984,1.0019
29,762,1.0021,1.0056,1.0001,1.0056
30,762,1.0056,1.0057,1.0025,1.0048
31,762,1.0039,1.0043,1.0012,1.0031
32,762,1.0032,1.0049,0.9987,1.0
33,762,0.9993,1.0011,0.9969,0.9977
34,762,0.9975,1.0002,0.994,0.9968
35,762,0.9962,0.9988,0.9954,0.9955
36,762,0.995,0.996,0.9939,0.9954
37,762,0.9953,1.0005,0.9944,0.9998
38,762,0.9998,0.9998,0.9944,0.9955
39,762,0.9959,1.0002,0.9956,0.9992
40,762,0.9991,1.0017,0.9982,1.0014
41,762,1.0014,1.003,0.9987,0.9995
42,762,0.9996,1.0004,0.9978,0.9989
43,762,0.9991,1.0,0.9975,0.9988
44,762,0.9987,1.0051,0.9981,1.004
45,762,1.0036,1.006,1.0029,1.0036
46,762,1.004,1.0043,0.9961,0.9969
47,762,0.9972,1.0,0.9953,0.9998
48,762,1.0004,1.0047,0.9997,1.0039
49,762,1.0039,1.0055,1.0018,1.0023
0,763,1.0,1.0002,0.9932,0.9932
1,763,0.9931,0.9956,0.9928,0.9949
2,763,0.9947,0.995,0.9915,0.9918
3,763,0.9916,0.9926,0.9906,0.9911
4,763,0.9911,0.9947,0.9898,0.9933
5,763,0.9934,0.9968,0.9925,0.9961
6,763,0.9961,0.997,0.9948,0.9968
7,763,0.9968,0.9969,0.9917,0.9927
8,763,0.993,0.9931,0.9885,0.9901
9,763,0.9899,0.9932,0.9893,0.9921
10,763,0.9921,0.9938,0.9908,0.9938
11,763,0.9941,0.9943,0.9922,0.993
12,763,0.9927,0.9928,0.9897,0.9903
13,763,0.9904,0.9947,0.9896,0.9901
14,763,0.9894,0.9915,0.9882,0.9915
15,763,0.9915,0.9915,0.9882,0.9909
16,763,0.9907,0.9907,0.9862,0.9866
17,763,0.9864,0.9901,0.9864,0.9897
18,763,0.9893,0.9906,0.9881,0.9891
19,763,0.9897,0.9911,0.9884,0.9894
20,763,0.9897,0.9915,0.9887,0.99
21,763,0.9899,0.9903,0.9855,0.9868
22,763,0.9866,0.987,0.9833,0.9844
23,763,0.9839,0.9844,0.981,0.9839
24,763,0.9837,0.9848,0.9824,0.9834
25,763,0.9834,0.9846,0.9809,0.984
26,763,0.9836,0.9863,0.9825,0.9835
27,763,0.9835,0.9866,0.9829,0.9862
28,763,0.9863,0.9923,0.9863,0.9907
29,763,0.9905,0.9929,0.9902,0.9905
30,763,0.9909,0.9948,0.9897,0.9942
31,763,0.9937,0.995,0.9917,0.9931
32,763,0.9931,0.9935,0.9881,0.9908
33,763,0.9909,0.9922,0.9896,0.9901
34,763,0.99,0.9911,0.9873,0.9887
35,763,0.9887,0.9892,0.986,0.9871
36,763,0.9874,0.9909,0.9873,0.9901
37,763,0.9901,0.9938,0.9893,0.9923
38,763,0.9922,0.9961,0.9907,0.9928
39,763,0.9926,0.993,0.9898,0.991
40,763,0.991,0.9913,0.9872,0.9879
41,763,0.988,0.989,0.9864,0.9875
42,763,0.9879,0.9889,0.9865,0.987
43,763,0.9871,0.9876,0.9841,0.9857
44,763,0.9858,0.9872,0.9826,0.9826
45,763,0.9823,0.9839,0.9805,0.9805
46,763,0.9803,0.9803,0.9743,0.9764
47,763,0.9762,0.9776,0.9746,0.9768
48,763,0.977,0.9796,0.9753,0.9773
49,763,0.9773,0.9784,0.9735,0.9739
0,764,1.0,1.0034,0.9993,0.9993
1,764,0.9995,0.9999,0.9974,0.9979
2,764,0.9979,0.9998,0.9943,0.9943
3,764,0.9944,0.9947,0.993,0.9941
4,764,0.9941,0.9961,0.9936,0.995
5,764,0.9951,0.9951,0.9921,0.9925
6,764,0.9926,0.9937,0.9917,0.9921
7,764,0.9919,0.9945,0.9917,0.9935
8,764,0.9938,0.9945,0.9893,0.9903
9,764,0.9905,0.9912,0.9891,0.9912
10,764,0.9913,0.9914,0.99,0.9906
11,764,0.9905,0.993,0.9893,0.9926
12,764,0.9925,0.995,0.9921,0.9949
13,764,0.995,0.9963,0.9925,0.9931
14,764,0.993,0.9945,0.9909,0.9909
15,764,0.9907,0.9931,0.9907,0.9915
16,764,0.9916,0.9923,0.9894,0.9923
17,764,0.9924,0.9943,0.9916,0.9941
18,764,0.9942,0.995,0.9928,0.9931
19,764,0.9932,0.9942,0.9919,0.994
20,764,0.9938,0.996,0.9927,0.9931
21,764,0.9931,0.9962,0.993,0.9951
22,764,0.9954,0.9955,0.994,0.9945
23,764,0.9946,0.9952,0.9931,0.9952
24,764,0.9953,0.9959,0.9926,0.9928
25,764,0.9923,0.9925,0.9892,0.9903
26,764,0.9903,0.991,0.9893,0.9909
27,764,0.9906,0.9918,0.99,0.9907
28,764,0.991,0.9935,0.9908,0.9931
29,764,0.9933,0.9965,0.9926,0.9955
30,764,0.9955,0.9959,0.9944,0.9948
31,764,0.9949,0.9969,0.9943,0.9954
32,764,0.9953,0.9968,0.9946,0.9948
33,764,0.9948,0.9952,0.9924,0.9944
34,764,0.9945,0.9949,0.9919,0.993
35,764,0.9931,0.9941,0.9908,0.9934
36,764,0.9932,0.9932,0.9905,0.9905
37,764,0.9906,0.9906,0.9874,0.9875
38,764,0.9877,0.9887,0.9855,0.9858
39,764,0.986,0.987,0.9848,0.9849
40,764,0.9849,0.9861,0.9839,0.9839
41,764,0.9835,0.9849,0.9833,0.9847
42,764,0.9848,0.9871,0.9841,0.9864
43,764,0.9863,0.987,0.985,0.9853
44,764,0.9854,0.9864,0.9845,0.9846
45,764,0.9847,0.9851,0.9824,0.9837
46,764,0.9836,0.9841,0.9825,0.9841
47,764,0.984,0.984,0.9813,0.9818
48,764,0.9818,0.9836,0.9814,0.9825
49,764,0.9824,0.9826,0.9799,0.9805
0,765,1.0,1.0008,0.9978,0.9989
